Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"06037576001","14000US06037576001","Census Tract 5760.01","Census Tract 5760.01, Los Angeles County, California","ca","140","00","ACSSF","0005782",,,,,"06","037",,,,"576001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5174,3116,710,15,982,74,84,193
"06037576200","14000US06037576200","Census Tract 5762","Census Tract 5762, Los Angeles County, California","ca","140","00","ACSSF","0005783",,,,,"06","037",,,,"576200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5324,2619,1077,208,361,38,704,317
"06037576301","14000US06037576301","Census Tract 5763.01","Census Tract 5763.01, Los Angeles County, California","ca","140","00","ACSSF","0005784",,,,,"06","037",,,,"576301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4165,1554,951,53,603,55,586,363
"06037576302","14000US06037576302","Census Tract 5763.02","Census Tract 5763.02, Los Angeles County, California","ca","140","00","ACSSF","0005785",,,,,"06","037",,,,"576302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4077,1960,467,118,840,0,578,114
"06037576401","14000US06037576401","Census Tract 5764.01","Census Tract 5764.01, Los Angeles County, California","ca","140","00","ACSSF","0005786",,,,,"06","037",,,,"576401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5021,2042,644,37,475,0,1389,434
"06037576402","14000US06037576402","Census Tract 5764.02","Census Tract 5764.02, Los Angeles County, California","ca","140","00","ACSSF","0005787",,,,,"06","037",,,,"576402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015,2500,633,43,453,12,1150,224
"06037576403","14000US06037576403","Census Tract 5764.03","Census Tract 5764.03, Los Angeles County, California","ca","140","00","ACSSF","0005788",,,,,"06","037",,,,"576403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140,2430,883,0,580,11,1076,160
"06037576501","14000US06037576501","Census Tract 5765.01","Census Tract 5765.01, Los Angeles County, California","ca","140","00","ACSSF","0005789",,,,,"06","037",,,,"576501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986,1674,374,0,239,14,465,220
"06037576502","14000US06037576502","Census Tract 5765.02","Census Tract 5765.02, Los Angeles County, California","ca","140","00","ACSSF","0005790",,,,,"06","037",,,,"576502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4658,2531,616,174,307,0,744,286
"06037576503","14000US06037576503","Census Tract 5765.03","Census Tract 5765.03, Los Angeles County, California","ca","140","00","ACSSF","0005791",,,,,"06","037",,,,"576503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469,2601,733,92,250,0,467,326
"06037576601","14000US06037576601","Census Tract 5766.01","Census Tract 5766.01, Los Angeles County, California","ca","140","00","ACSSF","0005792",,,,,"06","037",,,,"576601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4293,2865,445,0,104,41,691,147
"06037576602","14000US06037576602","Census Tract 5766.02","Census Tract 5766.02, Los Angeles County, California","ca","140","00","ACSSF","0005793",,,,,"06","037",,,,"576602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4423,3216,307,0,283,0,362,255
"06037576700","14000US06037576700","Census Tract 5767","Census Tract 5767, Los Angeles County, California","ca","140","00","ACSSF","0005794",,,,,"06","037",,,,"576700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3935,2899,349,15,384,5,120,163
"06037576801","14000US06037576801","Census Tract 5768.01","Census Tract 5768.01, Los Angeles County, California","ca","140","00","ACSSF","0005795",,,,,"06","037",,,,"576801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4070,2462,508,0,453,0,455,192
"06037576802","14000US06037576802","Census Tract 5768.02","Census Tract 5768.02, Los Angeles County, California","ca","140","00","ACSSF","0005796",,,,,"06","037",,,,"576802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4061,2049,1099,37,449,11,247,169
"06037576901","14000US06037576901","Census Tract 5769.01","Census Tract 5769.01, Los Angeles County, California","ca","140","00","ACSSF","0005797",,,,,"06","037",,,,"576901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5357,2506,718,56,1018,0,987,72
"06037576903","14000US06037576903","Census Tract 5769.03","Census Tract 5769.03, Los Angeles County, California","ca","140","00","ACSSF","0005798",,,,,"06","037",,,,"576903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3644,2191,457,0,557,0,326,113
"06037576904","14000US06037576904","Census Tract 5769.04","Census Tract 5769.04, Los Angeles County, California","ca","140","00","ACSSF","0005799",,,,,"06","037",,,,"576904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3157,1649,435,0,333,0,543,197
"06037577000","14000US06037577000","Census Tract 5770","Census Tract 5770, Los Angeles County, California","ca","140","00","ACSSF","0005800",,,,,"06","037",,,,"577000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7288,4110,950,127,1299,0,406,396
"06037577100","14000US06037577100","Census Tract 5771","Census Tract 5771, Los Angeles County, California","ca","140","00","ACSSF","0005801",,,,,"06","037",,,,"577100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7185,5173,569,31,645,0,330,437
"06037577200","14000US06037577200","Census Tract 5772","Census Tract 5772, Los Angeles County, California","ca","140","00","ACSSF","0005802",,,,,"06","037",,,,"577200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848,4577,406,0,326,0,383,156
"06037577300","14000US06037577300","Census Tract 5773","Census Tract 5773, Los Angeles County, California","ca","140","00","ACSSF","0005803",,,,,"06","037",,,,"577300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5431,4397,103,30,334,0,259,308
"06037577400","14000US06037577400","Census Tract 5774","Census Tract 5774, Los Angeles County, California","ca","140","00","ACSSF","0005804",,,,,"06","037",,,,"577400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947,2493,43,72,98,0,160,81
"06037577501","14000US06037577501","Census Tract 5775.01","Census Tract 5775.01, Los Angeles County, California","ca","140","00","ACSSF","0005805",,,,,"06","037",,,,"577501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3370,2969,48,8,203,0,27,115
"06037577504","14000US06037577504","Census Tract 5775.04","Census Tract 5775.04, Los Angeles County, California","ca","140","00","ACSSF","0005806",,,,,"06","037",,,,"577504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378,1197,14,0,72,23,12,60
"06037577602","14000US06037577602","Census Tract 5776.02","Census Tract 5776.02, Los Angeles County, California","ca","140","00","ACSSF","0005807",,,,,"06","037",,,,"577602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3259,2329,157,12,481,0,83,197
"06037577603","14000US06037577603","Census Tract 5776.03","Census Tract 5776.03, Los Angeles County, California","ca","140","00","ACSSF","0005808",,,,,"06","037",,,,"577603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8457,6589,418,58,802,135,117,338
"06037577604","14000US06037577604","Census Tract 5776.04","Census Tract 5776.04, Los Angeles County, California","ca","140","00","ACSSF","0005809",,,,,"06","037",,,,"577604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367,1195,26,0,109,0,5,32
"06037599000","14000US06037599000","Census Tract 5990","Census Tract 5990, Los Angeles County, California","ca","140","00","ACSSF","0005810",,,,,"06","037",,,,"599000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3684,2972,4,0,2,1,629,76
"06037599100","14000US06037599100","Census Tract 5991","Census Tract 5991, Los Angeles County, California","ca","140","00","ACSSF","0005811",,,,,"06","037",,,,"599100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,362,14,0,15,51,33,8
"06037600100","14000US06037600100","Census Tract 6001","Census Tract 6001, Los Angeles County, California","ca","140","00","ACSSF","0005812",,,,,"06","037",,,,"600100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7410,2455,1785,10,21,0,3108,31
"06037600201","14000US06037600201","Census Tract 6002.01","Census Tract 6002.01, Los Angeles County, California","ca","140","00","ACSSF","0005813",,,,,"06","037",,,,"600201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5063,1971,2090,28,2,0,927,45
"06037600202","14000US06037600202","Census Tract 6002.02","Census Tract 6002.02, Los Angeles County, California","ca","140","00","ACSSF","0005814",,,,,"06","037",,,,"600202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7767,3105,2696,54,11,0,1873,28
"06037600302","14000US06037600302","Census Tract 6003.02","Census Tract 6003.02, Los Angeles County, California","ca","140","00","ACSSF","0005815",,,,,"06","037",,,,"600302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086,865,1913,102,12,0,134,60
"06037600303","14000US06037600303","Census Tract 6003.03","Census Tract 6003.03, Los Angeles County, California","ca","140","00","ACSSF","0005816",,,,,"06","037",,,,"600303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3883,1446,1334,9,2,0,989,103
"06037600304","14000US06037600304","Census Tract 6003.04","Census Tract 6003.04, Los Angeles County, California","ca","140","00","ACSSF","0005817",,,,,"06","037",,,,"600304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3910,1654,1446,42,44,0,659,65
"06037600400","14000US06037600400","Census Tract 6004","Census Tract 6004, Los Angeles County, California","ca","140","00","ACSSF","0005818",,,,,"06","037",,,,"600400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4147,524,3239,0,0,0,258,126
"06037600501","14000US06037600501","Census Tract 6005.01","Census Tract 6005.01, Los Angeles County, California","ca","140","00","ACSSF","0005819",,,,,"06","037",,,,"600501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712,305,1921,26,49,0,363,48
"06037600502","14000US06037600502","Census Tract 6005.02","Census Tract 6005.02, Los Angeles County, California","ca","140","00","ACSSF","0005820",,,,,"06","037",,,,"600502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097,764,872,0,85,0,348,28
"06037600601","14000US06037600601","Census Tract 6006.01","Census Tract 6006.01, Los Angeles County, California","ca","140","00","ACSSF","0005821",,,,,"06","037",,,,"600601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2653,102,2164,8,3,0,195,181
"06037600602","14000US06037600602","Census Tract 6006.02","Census Tract 6006.02, Los Angeles County, California","ca","140","00","ACSSF","0005822",,,,,"06","037",,,,"600602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542,754,891,22,44,0,780,51
"06037600702","14000US06037600702","Census Tract 6007.02","Census Tract 6007.02, Los Angeles County, California","ca","140","00","ACSSF","0005823",,,,,"06","037",,,,"600702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306,376,3304,0,0,0,598,28
"06037600703","14000US06037600703","Census Tract 6007.03","Census Tract 6007.03, Los Angeles County, California","ca","140","00","ACSSF","0005824",,,,,"06","037",,,,"600703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783,118,1475,0,32,0,29,129
"06037600704","14000US06037600704","Census Tract 6007.04","Census Tract 6007.04, Los Angeles County, California","ca","140","00","ACSSF","0005825",,,,,"06","037",,,,"600704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3373,435,2720,0,62,0,107,49
"06037600801","14000US06037600801","Census Tract 6008.01","Census Tract 6008.01, Los Angeles County, California","ca","140","00","ACSSF","0005826",,,,,"06","037",,,,"600801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199,174,2595,0,52,0,198,180
"06037600802","14000US06037600802","Census Tract 6008.02","Census Tract 6008.02, Los Angeles County, California","ca","140","00","ACSSF","0005827",,,,,"06","037",,,,"600802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,71,2105,0,42,65,131,71
"06037600902","14000US06037600902","Census Tract 6009.02","Census Tract 6009.02, Los Angeles County, California","ca","140","00","ACSSF","0005828",,,,,"06","037",,,,"600902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6491,1512,2899,17,84,0,1601,378
"06037600911","14000US06037600911","Census Tract 6009.11","Census Tract 6009.11, Los Angeles County, California","ca","140","00","ACSSF","0005829",,,,,"06","037",,,,"600911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146,1115,1058,34,0,0,804,135
"06037600912","14000US06037600912","Census Tract 6009.12","Census Tract 6009.12, Los Angeles County, California","ca","140","00","ACSSF","0005830",,,,,"06","037",,,,"600912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5659,2831,807,52,31,0,1724,214
"06037601001","14000US06037601001","Census Tract 6010.01","Census Tract 6010.01, Los Angeles County, California","ca","140","00","ACSSF","0005831",,,,,"06","037",,,,"601001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381,670,1446,12,17,0,131,105
"06037601002","14000US06037601002","Census Tract 6010.02","Census Tract 6010.02, Los Angeles County, California","ca","140","00","ACSSF","0005832",,,,,"06","037",,,,"601002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167,1135,2542,223,101,0,810,356
"06037601100","14000US06037601100","Census Tract 6011","Census Tract 6011, Los Angeles County, California","ca","140","00","ACSSF","0005833",,,,,"06","037",,,,"601100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6869,1391,2154,58,331,0,2717,218
"06037601202","14000US06037601202","Census Tract 6012.02","Census Tract 6012.02, Los Angeles County, California","ca","140","00","ACSSF","0005834",,,,,"06","037",,,,"601202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,2510,164,55,99,0,1133,39
"06037601211","14000US06037601211","Census Tract 6012.11","Census Tract 6012.11, Los Angeles County, California","ca","140","00","ACSSF","0005835",,,,,"06","037",,,,"601211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880,502,1087,0,9,26,1109,147
"06037601212","14000US06037601212","Census Tract 6012.12","Census Tract 6012.12, Los Angeles County, California","ca","140","00","ACSSF","0005836",,,,,"06","037",,,,"601212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6774,1990,2191,75,70,409,1520,519
"06037601301","14000US06037601301","Census Tract 6013.01","Census Tract 6013.01, Los Angeles County, California","ca","140","00","ACSSF","0005837",,,,,"06","037",,,,"601301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921,488,1129,6,66,0,57,175
"06037601302","14000US06037601302","Census Tract 6013.02","Census Tract 6013.02, Los Angeles County, California","ca","140","00","ACSSF","0005838",,,,,"06","037",,,,"601302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7333,1819,4041,2,293,0,851,327
"06037601303","14000US06037601303","Census Tract 6013.03","Census Tract 6013.03, Los Angeles County, California","ca","140","00","ACSSF","0005839",,,,,"06","037",,,,"601303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084,827,2566,67,192,10,1011,411
"06037601401","14000US06037601401","Census Tract 6014.01","Census Tract 6014.01, Los Angeles County, California","ca","140","00","ACSSF","0005840",,,,,"06","037",,,,"601401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5949,1770,2104,219,286,0,1179,391
"06037601402","14000US06037601402","Census Tract 6014.02","Census Tract 6014.02, Los Angeles County, California","ca","140","00","ACSSF","0005841",,,,,"06","037",,,,"601402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4793,2111,92,142,74,25,2320,29
"06037601501","14000US06037601501","Census Tract 6015.01","Census Tract 6015.01, Los Angeles County, California","ca","140","00","ACSSF","0005842",,,,,"06","037",,,,"601501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3918,1927,201,18,0,193,1490,89
"06037601502","14000US06037601502","Census Tract 6015.02","Census Tract 6015.02, Los Angeles County, California","ca","140","00","ACSSF","0005843",,,,,"06","037",,,,"601502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4059,2289,76,35,117,0,1451,91
"06037601600","14000US06037601600","Census Tract 6016","Census Tract 6016, Los Angeles County, California","ca","140","00","ACSSF","0005844",,,,,"06","037",,,,"601600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4439,1777,147,0,318,153,1958,86
"06037601700","14000US06037601700","Census Tract 6017","Census Tract 6017, Los Angeles County, California","ca","140","00","ACSSF","0005845",,,,,"06","037",,,,"601700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126,1819,407,133,85,0,2620,62
"06037601801","14000US06037601801","Census Tract 6018.01","Census Tract 6018.01, Los Angeles County, California","ca","140","00","ACSSF","0005846",,,,,"06","037",,,,"601801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834,1700,63,13,42,0,991,25
"06037601802","14000US06037601802","Census Tract 6018.02","Census Tract 6018.02, Los Angeles County, California","ca","140","00","ACSSF","0005847",,,,,"06","037",,,,"601802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3945,1921,141,8,120,0,1729,26
"06037601900","14000US06037601900","Census Tract 6019","Census Tract 6019, Los Angeles County, California","ca","140","00","ACSSF","0005848",,,,,"06","037",,,,"601900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4847,2091,617,56,9,0,1944,130
"06037602002","14000US06037602002","Census Tract 6020.02","Census Tract 6020.02, Los Angeles County, California","ca","140","00","ACSSF","0005849",,,,,"06","037",,,,"602002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3057,1256,426,0,134,0,1176,65
"06037602003","14000US06037602003","Census Tract 6020.03","Census Tract 6020.03, Los Angeles County, California","ca","140","00","ACSSF","0005850",,,,,"06","037",,,,"602003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4760,2365,455,63,61,0,1706,110
"06037602004","14000US06037602004","Census Tract 6020.04","Census Tract 6020.04, Los Angeles County, California","ca","140","00","ACSSF","0005851",,,,,"06","037",,,,"602004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3709,1162,891,20,77,0,1540,19
"06037602103","14000US06037602103","Census Tract 6021.03","Census Tract 6021.03, Los Angeles County, California","ca","140","00","ACSSF","0005852",,,,,"06","037",,,,"602103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650,2858,1288,285,296,0,1747,176
"06037602104","14000US06037602104","Census Tract 6021.04","Census Tract 6021.04, Los Angeles County, California","ca","140","00","ACSSF","0005853",,,,,"06","037",,,,"602104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6091,2317,1214,0,239,0,2173,148
"06037602105","14000US06037602105","Census Tract 6021.05","Census Tract 6021.05, Los Angeles County, California","ca","140","00","ACSSF","0005854",,,,,"06","037",,,,"602105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4116,1709,669,21,196,43,1320,158
"06037602106","14000US06037602106","Census Tract 6021.06","Census Tract 6021.06, Los Angeles County, California","ca","140","00","ACSSF","0005855",,,,,"06","037",,,,"602106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5403,2409,843,38,726,20,1128,239
"06037602200","14000US06037602200","Census Tract 6022","Census Tract 6022, Los Angeles County, California","ca","140","00","ACSSF","0005856",,,,,"06","037",,,,"602200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200,3561,1135,3,647,117,1129,608
"06037602301","14000US06037602301","Census Tract 6023.01","Census Tract 6023.01, Los Angeles County, California","ca","140","00","ACSSF","0005857",,,,,"06","037",,,,"602301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6311,3557,301,68,324,33,1806,222
"06037602302","14000US06037602302","Census Tract 6023.02","Census Tract 6023.02, Los Angeles County, California","ca","140","00","ACSSF","0005858",,,,,"06","037",,,,"602302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4819,3078,94,0,1033,0,80,534
"06037602402","14000US06037602402","Census Tract 6024.02","Census Tract 6024.02, Los Angeles County, California","ca","140","00","ACSSF","0005859",,,,,"06","037",,,,"602402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6869,2621,860,18,808,26,2197,339
"06037602403","14000US06037602403","Census Tract 6024.03","Census Tract 6024.03, Los Angeles County, California","ca","140","00","ACSSF","0005860",,,,,"06","037",,,,"602403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5199,2102,906,0,449,101,1610,31
"06037602404","14000US06037602404","Census Tract 6024.04","Census Tract 6024.04, Los Angeles County, California","ca","140","00","ACSSF","0005861",,,,,"06","037",,,,"602404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5457,2209,780,15,471,0,1587,395
"06037602504","14000US06037602504","Census Tract 6025.04","Census Tract 6025.04, Los Angeles County, California","ca","140","00","ACSSF","0005862",,,,,"06","037",,,,"602504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961,1731,1818,0,408,30,762,212
"06037602505","14000US06037602505","Census Tract 6025.05","Census Tract 6025.05, Los Angeles County, California","ca","140","00","ACSSF","0005863",,,,,"06","037",,,,"602505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4590,1394,1593,0,39,21,1359,184
"06037602506","14000US06037602506","Census Tract 6025.06","Census Tract 6025.06, Los Angeles County, California","ca","140","00","ACSSF","0005864",,,,,"06","037",,,,"602506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4297,635,1635,0,178,9,1521,319
"06037602507","14000US06037602507","Census Tract 6025.07","Census Tract 6025.07, Los Angeles County, California","ca","140","00","ACSSF","0005865",,,,,"06","037",,,,"602507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,891,2907,0,273,0,1022,29
"06037602508","14000US06037602508","Census Tract 6025.08","Census Tract 6025.08, Los Angeles County, California","ca","140","00","ACSSF","0005866",,,,,"06","037",,,,"602508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6922,2001,2188,27,500,0,2124,82
"06037602509","14000US06037602509","Census Tract 6025.09","Census Tract 6025.09, Los Angeles County, California","ca","140","00","ACSSF","0005867",,,,,"06","037",,,,"602509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4457,1357,781,3,567,154,1536,59
"06037602600","14000US06037602600","Census Tract 6026","Census Tract 6026, Los Angeles County, California","ca","140","00","ACSSF","0005868",,,,,"06","037",,,,"602600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8118,1001,5103,0,279,429,672,634
